index,recipient,donor,slot,implementation,runtime_status,offer_eligible,adapter,exclusion_reason,evidence
1258,marth,yoshi,uair,implemented,untested,True,common-aerial,,[]
1259,marth,yoshi,dair,implemented,untested,True,common-aerial,,[]
1260,marth,zelda,nair,implemented,untested,True,common-aerial,,[]
1261,marth,zelda,fair,implemented,untested,True,common-aerial,,[]
1262,marth,zelda,bair,implemented,untested,True,common-aerial,,[]
1263,marth,zelda,uair,implemented,untested,True,common-aerial,,[]
1264,marth,zelda,dair,implemented,untested,True,common-aerial,,[]
1265,marth,sheik,nair,implemented,untested,True,common-aerial,,[]
1266,marth,sheik,fair,implemented,untested,True,common-aerial,,[]
1267,marth,sheik,bair,implemented,untested,True,common-aerial,,[]
1268,marth,sheik,uair,implemented,untested,True,common-aerial,,[]
1269,marth,sheik,dair,implemented,untested,True,common-aerial,,[]
1270,marth,falco,nair,implemented,untested,True,common-aerial,,[]
1271,marth,falco,fair,implemented,untested,True,common-aerial,,[]
1272,marth,falco,bair,implemented,untested,True,common-aerial,,[]
1273,marth,falco,uair,implemented,untested,True,common-aerial,,[]
1274,marth,falco,dair,implemented,untested,True,common-aerial,,[]
1275,marth,young_link,nair,implemented,untested,True,common-aerial,,[]
1276,marth,young_link,fair,implemented,untested,True,common-aerial,,[]
1277,marth,young_link,bair,implemented,untested,True,common-aerial,,[]
1278,marth,young_link,uair,implemented,untested,True,common-aerial,,[]
1279,marth,young_link,dair,implemented,untested,True,link-down-bounce,,[]
1280,marth,dr_mario,nair,implemented,untested,True,common-aerial,,[]
1281,marth,dr_mario,fair,implemented,untested,True,common-aerial,,[]
1282,marth,dr_mario,bair,implemented,untested,True,common-aerial,,[]
1283,marth,dr_mario,uair,implemented,runtime-tested,True,common-aerial,,"[{""status"":""runtime-tested"",""profile"":""debug"",""lifecycle"":true,""stress"":true,""native_jab"":false,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""81533ece59d729a3aef5495e6185c60b616e27b3"",""evidence"":""docs/evidence/aerials/current/aerials-debug-stress-0-130.json"",""log_sha256"":""49529f3c79e4d63320368cef9d60b49620a7ac6fd09d26c7e7aec9afcdfd6dca""},{""status"":""runtime-tested"",""profile"":""release"",""lifecycle"":true,""stress"":true,""native_jab"":true,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""36c24894da8b0649624bd1277c126c7533e46b54"",""evidence"":""docs/evidence/aerials/current/aerials-release-stress-0-130.json"",""log_sha256"":""fbc9a3bcc32b3f6ab77bd81ee710a8f2fa5e8c5773149e6da91736b32a1de458""}]"
1284,marth,dr_mario,dair,implemented,untested,True,common-aerial,,[]
1285,marth,roy,nair,implemented,untested,True,common-aerial,,[]
1286,marth,roy,fair,implemented,untested,True,common-aerial,,[]
1287,marth,roy,bair,implemented,untested,True,common-aerial,,[]
1288,marth,roy,uair,implemented,untested,True,common-aerial,,[]
1289,marth,roy,dair,implemented,untested,True,common-aerial,,[]
1290,marth,pichu,nair,implemented,untested,True,common-aerial,,[]
1291,marth,pichu,fair,implemented,untested,True,common-aerial,,[]
1292,marth,pichu,bair,implemented,untested,True,common-aerial,,[]
1293,marth,pichu,uair,implemented,untested,True,common-aerial,,[]
1294,marth,pichu,dair,implemented,untested,True,common-aerial,,[]
1295,marth,ganondorf,nair,implemented,untested,True,common-aerial,,[]
1296,marth,ganondorf,fair,implemented,untested,True,common-aerial,,[]
1297,marth,ganondorf,bair,implemented,untested,True,common-aerial,,[]
1298,marth,ganondorf,uair,implemented,untested,True,common-aerial,,[]
1299,marth,ganondorf,dair,implemented,untested,True,common-aerial,,[]
1300,mewtwo,captain_falcon,nair,implemented,untested,True,common-aerial,,[]
1301,mewtwo,captain_falcon,fair,implemented,untested,True,common-aerial,,[]
1302,mewtwo,captain_falcon,bair,implemented,untested,True,common-aerial,,[]
1303,mewtwo,captain_falcon,uair,implemented,untested,True,common-aerial,,[]
1304,mewtwo,captain_falcon,dair,implemented,untested,True,common-aerial,,[]
1305,mewtwo,donkey_kong,nair,implemented,untested,True,common-aerial,,[]
1306,mewtwo,donkey_kong,fair,implemented,untested,True,common-aerial,,[]
1307,mewtwo,donkey_kong,bair,implemented,untested,True,common-aerial,,[]
1308,mewtwo,donkey_kong,uair,implemented,untested,True,common-aerial,,[]
1309,mewtwo,donkey_kong,dair,implemented,untested,True,common-aerial,,[]
1310,mewtwo,fox,nair,implemented,runtime-tested,True,common-aerial,,"[{""status"":""runtime-tested"",""profile"":""debug"",""lifecycle"":true,""stress"":true,""native_jab"":false,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""81533ece59d729a3aef5495e6185c60b616e27b3"",""evidence"":""docs/evidence/aerials/current/aerials-debug-stress-0-130.json"",""log_sha256"":""49529f3c79e4d63320368cef9d60b49620a7ac6fd09d26c7e7aec9afcdfd6dca""},{""status"":""runtime-tested"",""profile"":""release"",""lifecycle"":true,""stress"":true,""native_jab"":true,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""36c24894da8b0649624bd1277c126c7533e46b54"",""evidence"":""docs/evidence/aerials/current/aerials-release-stress-0-130.json"",""log_sha256"":""fbc9a3bcc32b3f6ab77bd81ee710a8f2fa5e8c5773149e6da91736b32a1de458""}]"
1311,mewtwo,fox,fair,implemented,untested,True,common-aerial,,[]
1312,mewtwo,fox,bair,implemented,untested,True,common-aerial,,[]
1313,mewtwo,fox,uair,implemented,untested,True,common-aerial,,[]
1314,mewtwo,fox,dair,implemented,untested,True,common-aerial,,[]
1315,mewtwo,game_and_watch,nair,implemented,untested,True,gamewatch-articles,,[]
1316,mewtwo,game_and_watch,fair,implemented,untested,True,common-aerial,,[]
1317,mewtwo,game_and_watch,bair,implemented,untested,True,gamewatch-articles,,[]
1318,mewtwo,game_and_watch,uair,implemented,untested,True,gamewatch-articles,,[]
1319,mewtwo,game_and_watch,dair,implemented,untested,True,common-aerial,,[]
1320,mewtwo,kirby,nair,implemented,untested,True,common-aerial,,[]
1321,mewtwo,kirby,fair,implemented,untested,True,common-aerial,,[]
1322,mewtwo,kirby,bair,implemented,untested,True,common-aerial,,[]
1323,mewtwo,kirby,uair,implemented,untested,True,common-aerial,,[]
1324,mewtwo,kirby,dair,implemented,untested,True,common-aerial,,[]
1325,mewtwo,bowser,nair,implemented,untested,True,common-aerial,,[]
1326,mewtwo,bowser,fair,implemented,untested,True,common-aerial,,[]
1327,mewtwo,bowser,bair,implemented,untested,True,common-aerial,,[]
1328,mewtwo,bowser,uair,implemented,untested,True,common-aerial,,[]
1329,mewtwo,bowser,dair,implemented,untested,True,common-aerial,,[]
1330,mewtwo,link,nair,implemented,untested,True,common-aerial,,[]
1331,mewtwo,link,fair,implemented,untested,True,common-aerial,,[]
1332,mewtwo,link,bair,implemented,untested,True,common-aerial,,[]
1333,mewtwo,link,uair,implemented,untested,True,common-aerial,,[]
1334,mewtwo,link,dair,implemented,untested,True,link-down-bounce,,[]
1335,mewtwo,luigi,nair,implemented,untested,True,common-aerial,,[]
1336,mewtwo,luigi,fair,implemented,runtime-tested,True,common-aerial,,"[{""status"":""runtime-tested"",""profile"":""debug"",""lifecycle"":true,""stress"":true,""native_jab"":false,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""81533ece59d729a3aef5495e6185c60b616e27b3"",""evidence"":""docs/evidence/aerials/current/aerials-debug-stress-0-130.json"",""log_sha256"":""49529f3c79e4d63320368cef9d60b49620a7ac6fd09d26c7e7aec9afcdfd6dca""},{""status"":""runtime-tested"",""profile"":""release"",""lifecycle"":true,""stress"":true,""native_jab"":true,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""36c24894da8b0649624bd1277c126c7533e46b54"",""evidence"":""docs/evidence/aerials/current/aerials-release-stress-0-130.json"",""log_sha256"":""fbc9a3bcc32b3f6ab77bd81ee710a8f2fa5e8c5773149e6da91736b32a1de458""}]"
1337,mewtwo,luigi,bair,implemented,untested,True,common-aerial,,[]
1338,mewtwo,luigi,uair,implemented,untested,True,common-aerial,,[]
1339,mewtwo,luigi,dair,implemented,untested,True,common-aerial,,[]
1340,mewtwo,mario,nair,implemented,untested,True,common-aerial,,[]
1341,mewtwo,mario,fair,implemented,untested,True,common-aerial,,[]
1342,mewtwo,mario,bair,implemented,untested,True,common-aerial,,[]
1343,mewtwo,mario,uair,implemented,untested,True,common-aerial,,[]
1344,mewtwo,mario,dair,implemented,untested,True,common-aerial,,[]
1345,mewtwo,marth,nair,implemented,untested,True,common-aerial,,[]
1346,mewtwo,marth,fair,implemented,untested,True,common-aerial,,[]
1347,mewtwo,marth,bair,implemented,untested,True,common-aerial,,[]
1348,mewtwo,marth,uair,implemented,untested,True,common-aerial,,[]
1349,mewtwo,marth,dair,implemented,untested,True,common-aerial,,[]
1350,mewtwo,mewtwo,nair,implemented,untested,False,common-aerial,Identical donor: keep the native slot,[]
1351,mewtwo,mewtwo,fair,implemented,untested,False,common-aerial,Identical donor: keep the native slot,[]
1352,mewtwo,mewtwo,bair,implemented,untested,False,common-aerial,Identical donor: keep the native slot,[]
1353,mewtwo,mewtwo,uair,implemented,untested,False,common-aerial,Identical donor: keep the native slot,[]
1354,mewtwo,mewtwo,dair,implemented,untested,False,common-aerial,Identical donor: keep the native slot,[]
1355,mewtwo,ness,nair,implemented,untested,True,common-aerial,,[]
1356,mewtwo,ness,fair,implemented,untested,True,common-aerial,,[]
1357,mewtwo,ness,bair,implemented,untested,True,common-aerial,,[]
1358,mewtwo,ness,uair,implemented,untested,True,common-aerial,,[]
1359,mewtwo,ness,dair,implemented,untested,True,common-aerial,,[]
1360,mewtwo,peach,nair,implemented,untested,True,common-aerial,,[]
1361,mewtwo,peach,fair,implemented,untested,True,common-aerial,,[]
1362,mewtwo,peach,bair,implemented,runtime-tested,True,common-aerial,,"[{""status"":""runtime-tested"",""profile"":""debug"",""lifecycle"":true,""stress"":true,""native_jab"":false,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""81533ece59d729a3aef5495e6185c60b616e27b3"",""evidence"":""docs/evidence/aerials/current/aerials-debug-stress-0-130.json"",""log_sha256"":""49529f3c79e4d63320368cef9d60b49620a7ac6fd09d26c7e7aec9afcdfd6dca""},{""status"":""runtime-tested"",""profile"":""release"",""lifecycle"":true,""stress"":true,""native_jab"":true,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""36c24894da8b0649624bd1277c126c7533e46b54"",""evidence"":""docs/evidence/aerials/current/aerials-release-stress-0-130.json"",""log_sha256"":""fbc9a3bcc32b3f6ab77bd81ee710a8f2fa5e8c5773149e6da91736b32a1de458""}]"
1363,mewtwo,peach,uair,implemented,untested,True,common-aerial,,[]
1364,mewtwo,peach,dair,implemented,untested,True,common-aerial,,[]
1365,mewtwo,pikachu,nair,implemented,untested,True,common-aerial,,[]
1366,mewtwo,pikachu,fair,implemented,untested,True,common-aerial,,[]
1367,mewtwo,pikachu,bair,implemented,untested,True,common-aerial,,[]
1368,mewtwo,pikachu,uair,implemented,untested,True,common-aerial,,[]
1369,mewtwo,pikachu,dair,implemented,untested,True,common-aerial,,[]
1370,mewtwo,ice_climbers,nair,implemented,untested,True,common-aerial,,[]
1371,mewtwo,ice_climbers,fair,implemented,untested,True,common-aerial,,[]
1372,mewtwo,ice_climbers,bair,implemented,untested,True,common-aerial,,[]
1373,mewtwo,ice_climbers,uair,implemented,untested,True,common-aerial,,[]
1374,mewtwo,ice_climbers,dair,implemented,untested,True,common-aerial,,[]
1375,mewtwo,jigglypuff,nair,implemented,untested,True,common-aerial,,[]
1376,mewtwo,jigglypuff,fair,implemented,untested,True,common-aerial,,[]
1377,mewtwo,jigglypuff,bair,implemented,untested,True,common-aerial,,[]
1378,mewtwo,jigglypuff,uair,implemented,untested,True,common-aerial,,[]
1379,mewtwo,jigglypuff,dair,implemented,untested,True,common-aerial,,[]
1380,mewtwo,samus,nair,implemented,untested,True,common-aerial,,[]
1381,mewtwo,samus,fair,implemented,untested,True,common-aerial,,[]
1382,mewtwo,samus,bair,implemented,untested,True,common-aerial,,[]
1383,mewtwo,samus,uair,implemented,untested,True,common-aerial,,[]
1384,mewtwo,samus,dair,implemented,untested,True,common-aerial,,[]
1385,mewtwo,yoshi,nair,implemented,untested,True,common-aerial,,[]
1386,mewtwo,yoshi,fair,implemented,untested,True,common-aerial,,[]
1387,mewtwo,yoshi,bair,implemented,untested,True,common-aerial,,[]
1388,mewtwo,yoshi,uair,implemented,runtime-tested,True,common-aerial,,"[{""status"":""runtime-tested"",""profile"":""debug"",""lifecycle"":true,""stress"":true,""native_jab"":false,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""81533ece59d729a3aef5495e6185c60b616e27b3"",""evidence"":""docs/evidence/aerials/current/aerials-debug-stress-0-130.json"",""log_sha256"":""49529f3c79e4d63320368cef9d60b49620a7ac6fd09d26c7e7aec9afcdfd6dca""},{""status"":""runtime-tested"",""profile"":""release"",""lifecycle"":true,""stress"":true,""native_jab"":true,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""36c24894da8b0649624bd1277c126c7533e46b54"",""evidence"":""docs/evidence/aerials/current/aerials-release-stress-0-130.json"",""log_sha256"":""fbc9a3bcc32b3f6ab77bd81ee710a8f2fa5e8c5773149e6da91736b32a1de458""}]"
1389,mewtwo,yoshi,dair,implemented,untested,True,common-aerial,,[]
1390,mewtwo,zelda,nair,implemented,untested,True,common-aerial,,[]
1391,mewtwo,zelda,fair,implemented,untested,True,common-aerial,,[]
1392,mewtwo,zelda,bair,implemented,untested,True,common-aerial,,[]
1393,mewtwo,zelda,uair,implemented,untested,True,common-aerial,,[]
1394,mewtwo,zelda,dair,implemented,untested,True,common-aerial,,[]
1395,mewtwo,sheik,nair,implemented,untested,True,common-aerial,,[]
1396,mewtwo,sheik,fair,implemented,untested,True,common-aerial,,[]
1397,mewtwo,sheik,bair,implemented,untested,True,common-aerial,,[]
1398,mewtwo,sheik,uair,implemented,untested,True,common-aerial,,[]
1399,mewtwo,sheik,dair,implemented,untested,True,common-aerial,,[]
1400,mewtwo,falco,nair,implemented,untested,True,common-aerial,,[]
1401,mewtwo,falco,fair,implemented,untested,True,common-aerial,,[]
1402,mewtwo,falco,bair,implemented,untested,True,common-aerial,,[]
1403,mewtwo,falco,uair,implemented,untested,True,common-aerial,,[]
1404,mewtwo,falco,dair,implemented,untested,True,common-aerial,,[]
1405,mewtwo,young_link,nair,implemented,untested,True,common-aerial,,[]
1406,mewtwo,young_link,fair,implemented,untested,True,common-aerial,,[]
1407,mewtwo,young_link,bair,implemented,untested,True,common-aerial,,[]
1408,mewtwo,young_link,uair,implemented,untested,True,common-aerial,,[]
1409,mewtwo,young_link,dair,implemented,untested,True,link-down-bounce,,[]
1410,mewtwo,dr_mario,nair,implemented,untested,True,common-aerial,,[]
1411,mewtwo,dr_mario,fair,implemented,untested,True,common-aerial,,[]
1412,mewtwo,dr_mario,bair,implemented,untested,True,common-aerial,,[]
1413,mewtwo,dr_mario,uair,implemented,untested,True,common-aerial,,[]
1414,mewtwo,dr_mario,dair,implemented,runtime-tested,True,common-aerial,,"[{""status"":""runtime-tested"",""profile"":""debug"",""lifecycle"":true,""stress"":true,""native_jab"":false,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""81533ece59d729a3aef5495e6185c60b616e27b3"",""evidence"":""docs/evidence/aerials/current/aerials-debug-stress-0-130.json"",""log_sha256"":""49529f3c79e4d63320368cef9d60b49620a7ac6fd09d26c7e7aec9afcdfd6dca""},{""status"":""runtime-tested"",""profile"":""release"",""lifecycle"":true,""stress"":true,""native_jab"":true,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""36c24894da8b0649624bd1277c126c7533e46b54"",""evidence"":""docs/evidence/aerials/current/aerials-release-stress-0-130.json"",""log_sha256"":""fbc9a3bcc32b3f6ab77bd81ee710a8f2fa5e8c5773149e6da91736b32a1de458""}]"
1415,mewtwo,roy,nair,implemented,untested,True,common-aerial,,[]
1416,mewtwo,roy,fair,implemented,untested,True,common-aerial,,[]
1417,mewtwo,roy,bair,implemented,untested,True,common-aerial,,[]
1418,mewtwo,roy,uair,implemented,untested,True,common-aerial,,[]
1419,mewtwo,roy,dair,implemented,untested,True,common-aerial,,[]
1420,mewtwo,pichu,nair,implemented,untested,True,common-aerial,,[]
1421,mewtwo,pichu,fair,implemented,untested,True,common-aerial,,[]
1422,mewtwo,pichu,bair,implemented,untested,True,common-aerial,,[]
1423,mewtwo,pichu,uair,implemented,untested,True,common-aerial,,[]
1424,mewtwo,pichu,dair,implemented,untested,True,common-aerial,,[]
1425,mewtwo,ganondorf,nair,implemented,untested,True,common-aerial,,[]
1426,mewtwo,ganondorf,fair,implemented,untested,True,common-aerial,,[]
1427,mewtwo,ganondorf,bair,implemented,untested,True,common-aerial,,[]
1428,mewtwo,ganondorf,uair,implemented,untested,True,common-aerial,,[]
1429,mewtwo,ganondorf,dair,implemented,untested,True,common-aerial,,[]
1430,ness,captain_falcon,nair,implemented,untested,True,common-aerial,,[]
1431,ness,captain_falcon,fair,implemented,untested,True,common-aerial,,[]
1432,ness,captain_falcon,bair,implemented,untested,True,common-aerial,,[]
1433,ness,captain_falcon,uair,implemented,untested,True,common-aerial,,[]
1434,ness,captain_falcon,dair,implemented,untested,True,common-aerial,,[]
1435,ness,donkey_kong,nair,implemented,untested,True,common-aerial,,[]
1436,ness,donkey_kong,fair,implemented,untested,True,common-aerial,,[]
1437,ness,donkey_kong,bair,implemented,untested,True,common-aerial,,[]
1438,ness,donkey_kong,uair,implemented,untested,True,common-aerial,,[]
1439,ness,donkey_kong,dair,implemented,untested,True,common-aerial,,[]
1440,ness,fox,nair,implemented,untested,True,common-aerial,,[]
1441,ness,fox,fair,implemented,runtime-tested,True,common-aerial,,"[{""status"":""runtime-tested"",""profile"":""debug"",""lifecycle"":true,""stress"":true,""native_jab"":false,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""81533ece59d729a3aef5495e6185c60b616e27b3"",""evidence"":""docs/evidence/aerials/current/aerials-debug-stress-0-130.json"",""log_sha256"":""49529f3c79e4d63320368cef9d60b49620a7ac6fd09d26c7e7aec9afcdfd6dca""},{""status"":""runtime-tested"",""profile"":""release"",""lifecycle"":true,""stress"":true,""native_jab"":true,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""36c24894da8b0649624bd1277c126c7533e46b54"",""evidence"":""docs/evidence/aerials/current/aerials-release-stress-0-130.json"",""log_sha256"":""fbc9a3bcc32b3f6ab77bd81ee710a8f2fa5e8c5773149e6da91736b32a1de458""}]"
1442,ness,fox,bair,implemented,untested,True,common-aerial,,[]
1443,ness,fox,uair,implemented,untested,True,common-aerial,,[]
1444,ness,fox,dair,implemented,untested,True,common-aerial,,[]
1445,ness,game_and_watch,nair,implemented,untested,True,gamewatch-articles,,[]
1446,ness,game_and_watch,fair,implemented,untested,True,common-aerial,,[]
1447,ness,game_and_watch,bair,implemented,untested,True,gamewatch-articles,,[]
1448,ness,game_and_watch,uair,implemented,untested,True,gamewatch-articles,,[]
1449,ness,game_and_watch,dair,implemented,untested,True,common-aerial,,[]
1450,ness,kirby,nair,implemented,untested,True,common-aerial,,[]
1451,ness,kirby,fair,implemented,untested,True,common-aerial,,[]
1452,ness,kirby,bair,implemented,untested,True,common-aerial,,[]
1453,ness,kirby,uair,implemented,untested,True,common-aerial,,[]
1454,ness,kirby,dair,implemented,untested,True,common-aerial,,[]
1455,ness,bowser,nair,implemented,untested,True,common-aerial,,[]
1456,ness,bowser,fair,implemented,untested,True,common-aerial,,[]
1457,ness,bowser,bair,implemented,untested,True,common-aerial,,[]
1458,ness,bowser,uair,implemented,untested,True,common-aerial,,[]
1459,ness,bowser,dair,implemented,untested,True,common-aerial,,[]
1460,ness,link,nair,implemented,untested,True,common-aerial,,[]
1461,ness,link,fair,implemented,untested,True,common-aerial,,[]
1462,ness,link,bair,implemented,untested,True,common-aerial,,[]
1463,ness,link,uair,implemented,untested,True,common-aerial,,[]
1464,ness,link,dair,implemented,untested,True,link-down-bounce,,[]
1465,ness,luigi,nair,implemented,untested,True,common-aerial,,[]
1466,ness,luigi,fair,implemented,untested,True,common-aerial,,[]
1467,ness,luigi,bair,implemented,runtime-tested,True,common-aerial,,"[{""status"":""runtime-tested"",""profile"":""debug"",""lifecycle"":true,""stress"":true,""native_jab"":false,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""81533ece59d729a3aef5495e6185c60b616e27b3"",""evidence"":""docs/evidence/aerials/current/aerials-debug-stress-0-130.json"",""log_sha256"":""49529f3c79e4d63320368cef9d60b49620a7ac6fd09d26c7e7aec9afcdfd6dca""},{""status"":""runtime-tested"",""profile"":""release"",""lifecycle"":true,""stress"":true,""native_jab"":true,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""36c24894da8b0649624bd1277c126c7533e46b54"",""evidence"":""docs/evidence/aerials/current/aerials-release-stress-0-130.json"",""log_sha256"":""fbc9a3bcc32b3f6ab77bd81ee710a8f2fa5e8c5773149e6da91736b32a1de458""}]"
1468,ness,luigi,uair,implemented,untested,True,common-aerial,,[]
1469,ness,luigi,dair,implemented,untested,True,common-aerial,,[]
1470,ness,mario,nair,implemented,untested,True,common-aerial,,[]
1471,ness,mario,fair,implemented,untested,True,common-aerial,,[]
1472,ness,mario,bair,implemented,untested,True,common-aerial,,[]
1473,ness,mario,uair,implemented,untested,True,common-aerial,,[]
1474,ness,mario,dair,implemented,untested,True,common-aerial,,[]
1475,ness,marth,nair,implemented,untested,True,common-aerial,,[]
1476,ness,marth,fair,implemented,untested,True,common-aerial,,[]
1477,ness,marth,bair,implemented,untested,True,common-aerial,,[]
1478,ness,marth,uair,implemented,untested,True,common-aerial,,[]
1479,ness,marth,dair,implemented,untested,True,common-aerial,,[]
1480,ness,mewtwo,nair,implemented,untested,True,common-aerial,,[]
1481,ness,mewtwo,fair,implemented,untested,True,common-aerial,,[]
1482,ness,mewtwo,bair,implemented,untested,True,common-aerial,,[]
1483,ness,mewtwo,uair,implemented,untested,True,common-aerial,,[]
1484,ness,mewtwo,dair,implemented,untested,True,common-aerial,,[]
1485,ness,ness,nair,implemented,untested,False,common-aerial,Identical donor: keep the native slot,[]
1486,ness,ness,fair,implemented,untested,False,common-aerial,Identical donor: keep the native slot,[]
1487,ness,ness,bair,implemented,untested,False,common-aerial,Identical donor: keep the native slot,[]
1488,ness,ness,uair,implemented,untested,False,common-aerial,Identical donor: keep the native slot,[]
1489,ness,ness,dair,implemented,untested,False,common-aerial,Identical donor: keep the native slot,[]
1490,ness,peach,nair,implemented,untested,True,common-aerial,,[]
1491,ness,peach,fair,implemented,untested,True,common-aerial,,[]
1492,ness,peach,bair,implemented,untested,True,common-aerial,,[]
1493,ness,peach,uair,implemented,runtime-tested,True,common-aerial,,"[{""status"":""runtime-tested"",""profile"":""debug"",""lifecycle"":true,""stress"":true,""native_jab"":false,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""81533ece59d729a3aef5495e6185c60b616e27b3"",""evidence"":""docs/evidence/aerials/current/aerials-debug-stress-0-130.json"",""log_sha256"":""49529f3c79e4d63320368cef9d60b49620a7ac6fd09d26c7e7aec9afcdfd6dca""},{""status"":""runtime-tested"",""profile"":""release"",""lifecycle"":true,""stress"":true,""native_jab"":true,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""36c24894da8b0649624bd1277c126c7533e46b54"",""evidence"":""docs/evidence/aerials/current/aerials-release-stress-0-130.json"",""log_sha256"":""fbc9a3bcc32b3f6ab77bd81ee710a8f2fa5e8c5773149e6da91736b32a1de458""}]"
1494,ness,peach,dair,implemented,untested,True,common-aerial,,[]
1495,ness,pikachu,nair,implemented,untested,True,common-aerial,,[]
1496,ness,pikachu,fair,implemented,untested,True,common-aerial,,[]
1497,ness,pikachu,bair,implemented,untested,True,common-aerial,,[]
1498,ness,pikachu,uair,implemented,untested,True,common-aerial,,[]
1499,ness,pikachu,dair,implemented,untested,True,common-aerial,,[]
1500,ness,ice_climbers,nair,implemented,untested,True,common-aerial,,[]
1501,ness,ice_climbers,fair,implemented,untested,True,common-aerial,,[]
1502,ness,ice_climbers,bair,implemented,untested,True,common-aerial,,[]
1503,ness,ice_climbers,uair,implemented,untested,True,common-aerial,,[]
1504,ness,ice_climbers,dair,implemented,untested,True,common-aerial,,[]
1505,ness,jigglypuff,nair,implemented,untested,True,common-aerial,,[]
1506,ness,jigglypuff,fair,implemented,untested,True,common-aerial,,[]
1507,ness,jigglypuff,bair,implemented,untested,True,common-aerial,,[]
1508,ness,jigglypuff,uair,implemented,untested,True,common-aerial,,[]
1509,ness,jigglypuff,dair,implemented,untested,True,common-aerial,,[]
1510,ness,samus,nair,implemented,untested,True,common-aerial,,[]
1511,ness,samus,fair,implemented,untested,True,common-aerial,,[]
1512,ness,samus,bair,implemented,untested,True,common-aerial,,[]
1513,ness,samus,uair,implemented,untested,True,common-aerial,,[]
1514,ness,samus,dair,implemented,untested,True,common-aerial,,[]
1515,ness,yoshi,nair,implemented,untested,True,common-aerial,,[]
1516,ness,yoshi,fair,implemented,untested,True,common-aerial,,[]
1517,ness,yoshi,bair,implemented,untested,True,common-aerial,,[]
1518,ness,yoshi,uair,implemented,untested,True,common-aerial,,[]
1519,ness,yoshi,dair,implemented,runtime-tested,True,common-aerial,,"[{""status"":""runtime-tested"",""profile"":""debug"",""lifecycle"":true,""stress"":true,""native_jab"":false,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""81533ece59d729a3aef5495e6185c60b616e27b3"",""evidence"":""docs/evidence/aerials/current/aerials-debug-stress-0-130.json"",""log_sha256"":""49529f3c79e4d63320368cef9d60b49620a7ac6fd09d26c7e7aec9afcdfd6dca""},{""status"":""runtime-tested"",""profile"":""release"",""lifecycle"":true,""stress"":true,""native_jab"":true,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""36c24894da8b0649624bd1277c126c7533e46b54"",""evidence"":""docs/evidence/aerials/current/aerials-release-stress-0-130.json"",""log_sha256"":""fbc9a3bcc32b3f6ab77bd81ee710a8f2fa5e8c5773149e6da91736b32a1de458""}]"
1520,ness,zelda,nair,implemented,untested,True,common-aerial,,[]
1521,ness,zelda,fair,implemented,untested,True,common-aerial,,[]
1522,ness,zelda,bair,implemented,untested,True,common-aerial,,[]
1523,ness,zelda,uair,implemented,untested,True,common-aerial,,[]
1524,ness,zelda,dair,implemented,untested,True,common-aerial,,[]
1525,ness,sheik,nair,implemented,untested,True,common-aerial,,[]
1526,ness,sheik,fair,implemented,untested,True,common-aerial,,[]
1527,ness,sheik,bair,implemented,untested,True,common-aerial,,[]
1528,ness,sheik,uair,implemented,untested,True,common-aerial,,[]
1529,ness,sheik,dair,implemented,untested,True,common-aerial,,[]
1530,ness,falco,nair,implemented,untested,True,common-aerial,,[]
1531,ness,falco,fair,implemented,untested,True,common-aerial,,[]
1532,ness,falco,bair,implemented,untested,True,common-aerial,,[]
1533,ness,falco,uair,implemented,untested,True,common-aerial,,[]
1534,ness,falco,dair,implemented,untested,True,common-aerial,,[]
1535,ness,young_link,nair,implemented,untested,True,common-aerial,,[]
1536,ness,young_link,fair,implemented,untested,True,common-aerial,,[]
1537,ness,young_link,bair,implemented,untested,True,common-aerial,,[]
1538,ness,young_link,uair,implemented,untested,True,common-aerial,,[]
1539,ness,young_link,dair,implemented,untested,True,link-down-bounce,,[]
1540,ness,dr_mario,nair,implemented,untested,True,common-aerial,,[]
1541,ness,dr_mario,fair,implemented,untested,True,common-aerial,,[]
1542,ness,dr_mario,bair,implemented,untested,True,common-aerial,,[]
1543,ness,dr_mario,uair,implemented,untested,True,common-aerial,,[]
